qid,system,time,k
64,E,182.282,100
65,E,204.643,100
66,E,203.079,100
67,E,211.088,100
68,E,223.574,100
69,E,172.037,100
70,E,211.987,100
71,E,221.833,100
72,E,233.093,100
73,E,217.449,100
74,E,230.585,100
75,E,254.99,100
76,E,241.662,100
77,E,231.735,100
78,E,224.08,100
79,E,157.886,100
80,E,209.04,100
81,E,248.396,100
82,E,234.117,100
83,E,248.773,100
84,E,161.244,100
85,E,170.231,100
86,E,238.168,100
87,E,159.349,100
88,E,249.992,100
89,E,164.408,100
90,E,170.518,100
91,E,185.27,100
92,E,221.603,100
93,E,216.224,100
94,E,221.343,100
95,E,245.13,100
96,E,244.437,100
97,E,224.952,100
98,E,245.147,100
99,E,253.239,100
100,E,169.997,100
101,E,221.675,100
102,E,164.538,100
103,E,190.273,100
104,E,245.193,100
105,E,189.071,100
106,E,249.033,100
107,E,174.053,100
108,E,207.658,100
109,E,166.057,100
110,E,159.726,100
111,E,184.488,100
112,E,163.698,100
113,E,239.772,100
114,E,233.106,100
115,E,229.653,100
116,E,167.98,100
117,E,228.016,100
118,E,234.714,100
119,E,254.142,100
120,E,242.941,100
121,E,244.902,100
122,E,242.18,100
123,E,254.586,100
124,E,193.105,100
125,E,249.99,100
126,E,183.187,100
127,E,242.48,100
128,E,242.846,100
129,E,219.344,100
130,E,166.73,100
131,E,247.757,100
132,E,155,100
133,E,219.407,100
134,E,224.113,100
135,E,210.802,100
136,E,252.059,100
137,E,201.113,100
138,E,239.583,100
139,E,181.637,100
140,E,213.389,100
141,E,247.759,100
142,E,163.161,100
143,E,175.081,100
144,E,220.509,100
145,E,188.267,100
146,E,210.625,100
147,E,215.312,100
148,E,219.564,100
149,E,217.422,100
150,E,187.719,100
151,E,216.766,100
152,E,222.407,100
153,E,185.687,100
154,E,203.225,100
155,E,195.951,100
156,E,244.11,100
157,E,224.811,100
158,E,171.141,100
159,E,215.446,100
160,E,223.922,100
161,E,213.052,100
162,E,208.632,100
163,E,171.834,100
164,E,183.897,100
165,E,243.864,100
166,E,219.17,100
167,E,157.852,100
168,E,244.012,100
169,E,246.297,100
170,E,172.255,100
171,E,202.968,100
172,E,221.918,100
173,E,181.499,100
174,E,234.951,100
175,E,194.382,100
176,E,241.437,100
177,E,250.444,100
178,E,223.038,100
179,E,247.341,100
180,E,182.814,100
181,E,215.228,100
182,E,181.61,100
183,E,216.519,100
184,E,178.162,100
185,E,246.06,100
186,E,248.411,100
187,E,224.47,100
188,E,231.567,100
189,E,204.651,100
190,E,254.76,100
191,E,245.416,100
192,E,208.184,100
193,E,183.6,100
194,E,165.989,100
195,E,217.824,100
196,E,164.339,100
197,E,177.639,100
198,E,208.359,100
199,E,165.17,100
200,E,215.808,100
201,E,249.614,100
202,E,201.923,100
203,E,216.847,100
204,E,225.775,100
205,E,217.283,100
206,E,217.026,100
207,E,179.418,100
208,E,234.329,100
209,E,212.863,100
210,E,194.728,100
211,E,228.018,100
212,E,160.773,100
213,E,195.522,100
214,E,194.38,100
215,E,197.423,100
216,E,218.637,100
217,E,226.325,100
218,E,208.54,100
219,E,165.42,100
220,E,247.008,100
221,E,205.159,100
222,E,231.617,100
223,E,196.967,100
224,E,173.073,100
225,E,206.06,100
226,E,228.757,100
227,E,170.957,100
228,E,215.332,100
229,E,226.935,100
230,E,192.498,100
231,E,215.218,100
232,E,200.827,100
233,E,188.251,100
234,E,212.838,100
235,E,244.45,100
236,E,246.234,100
237,E,185.606,100
238,E,206.799,100
239,E,215.385,100
240,E,200.869,100
241,E,173.108,100
242,E,241.579,100
243,E,175.722,100
244,E,156.684,100
245,E,223.247,100
246,E,179.626,100
247,E,158.477,100
248,E,198.132,100
249,E,166.199,100
0,F,156.469,100
1,F,222.209,100
2,F,170.672,100
3,F,226.492,100
4,F,185.513,100
5,F,233.007,100
6,F,179.329,100
7,F,161.528,100
8,F,247.977,100
9,F,251.738,100
10,F,221.485,100
11,F,244.741,100
12,F,250.842,100
13,F,248.468,100
14,F,179.328,100
15,F,237.615,100
16,F,199.368,100
17,F,245.939,100
18,F,170.139,100
19,F,232.385,100
20,F,190.335,100
21,F,157.023,100
22,F,226.665,100
23,F,195.475,100
24,F,229.546,100
25,F,181.266,100
26,F,228.539,100
27,F,246.397,100
28,F,188.812,100
29,F,227.728,100
30,F,221.05,100
31,F,169.424,100
32,F,222.378,100
33,F,239.22,100
34,F,232.421,100
35,F,162.166,100
36,F,210.228,100
37,F,188.738,100
38,F,204.768,100
39,F,241.674,100
40,F,242.972,100
41,F,223.02,100
42,F,241.261,100
43,F,220.002,100
44,F,227.769,100
45,F,236.602,100
46,F,190.168,100
47,F,245.772,100
48,F,184.129,100
49,F,193.607,100
50,F,254.041,100
51,F,174.68,100
52,F,220.289,100
53,F,207.134,100
54,F,188.803,100
55,F,230.583,100
56,F,164.359,100
57,F,169.529,100
58,F,228.347,100
59,F,198.061,100
60,F,254.038,100
61,F,230.706,100
62,F,170.679,100
63,F,245.086,100
64,F,161.951,100
65,F,193.032,100
66,F,178.912,100
67,F,175.748,100
68,F,240.662,100
69,F,219.945,100
70,F,233.713,100
71,F,253.017,100
72,F,203.426,100
73,F,230.176,100
74,F,204.505,100
75,F,158.206,100
76,F,160.518,100
77,F,176.967,100
78,F,158.922,100
79,F,191.301,100
80,F,175.079,100
81,F,238.854,100
82,F,174.786,100
83,F,170.705,100
84,F,177.501,100
85,F,190.127,100
86,F,200.413,100
87,F,220.635,100
88,F,245.006,100
89,F,235.965,100
90,F,162.376,100
91,F,155.007,100
92,F,233.021,100
93,F,181.19,100
94,F,213.838,100
95,F,221.21,100
96,F,189.336,100
97,F,241.995,100
98,F,226.392,100
99,F,173.993,100
100,F,217.426,100
101,F,194.464,100
102,F,193.666,100
103,F,191.589,100
104,F,217.402,100
105,F,165.736,100
106,F,163.551,100
107,F,254.64,100
108,F,205.617,100
109,F,181.985,100
110,F,234.927,100
111,F,244.063,100
112,F,173.483,100
113,F,190.444,100
114,F,241.954,100
115,F,196.522,100
116,F,244.09,100
117,F,205.302,100
118,F,253.007,100
119,F,196.778,100
120,F,170.528,100
121,F,244.152,100
122,F,188.633,100
123,F,163.674,100
124,F,174.983,100
125,F,220.749,100
126,F,158.64,100
127,F,214.809,100
128,F,186.023,100
129,F,223.39,100
130,F,225.809,100
131,F,230.087,100
132,F,184.543,100
133,F,195.821,100
134,F,181.045,100
135,F,160.797,100
136,F,173.21,100
137,F,250.651,100
138,F,175.122,100
139,F,169.85,100
140,F,186.624,100
141,F,218.026,100
142,F,203.98,100
143,F,164.824,100
144,F,166.69,100
145,F,156.967,100
146,F,218.335,100
147,F,177.572,100
148,F,218.734,100
149,F,220.653,100
150,F,177.062,100
151,F,221.996,100
152,F,188.908,100
153,F,248.542,100
154,F,181.94,100
155,F,162.087,100
156,F,157.59,100
157,F,252.046,100
158,F,253.044,100
159,F,254.186,100
160,F,199.771,100
161,F,156.293,100
162,F,179.852,100
163,F,239.698,100
164,F,250.431,100
165,F,160.969,100
166,F,220.109,100
167,F,230.935,100
168,F,207.074,100
169,F,224.73,100
170,F,173.52,100
171,F,159.63,100
172,F,181.532,100
173,F,245.816,100
174,F,158.329,100
175,F,238.153,100
176,F,193.854,100
177,F,254.735,100
178,F,156.583,100
179,F,175.51,100
180,F,227.369,100
181,F,249.183,100
182,F,200.835,100
183,F,231.087,100
184,F,239.797,100
185,F,160.271,100
186,F,210.418,100
187,F,232.058,100
188,F,160.269,100
189,F,185.945,100
190,F,253.792,100
191,F,213.851,100
192,F,230.398,100
193,F,232.664,100
194,F,172.803,100
195,F,239.336,100
196,F,207.621,100
197,F,212.102,100
198,F,245.403,100
199,F,205.249,100
200,F,233.115,100
201,F,235.522,100
202,F,168.255,100
203,F,189.081,100
204,F,211.302,100
205,F,250.875,100
206,F,215.543,100
207,F,253.354,100
208,F,176.441,100
209,F,219.183,100
210,F,249.209,100
211,F,180.237,100
212,F,235.573,100
213,F,185.724,100
214,F,173.127,100
215,F,242.856,100
216,F,252.413,100
217,F,200.991,100
218,F,210.019,100
219,F,254.248,100
220,F,167.796,100
221,F,226.893,100
222,F,218.089,100
223,F,162.656,100
224,F,223.635,100
225,F,213.59,100
226,F,239.057,100
227,F,246.77,100
228,F,179.933,100
229,F,222.401,100
230,F,222.697,100
231,F,246.344,100
232,F,180.873,100
233,F,191.077,100
234,F,155.568,100
235,F,210.882,100
236,F,174.057,100
237,F,158.808,100
238,F,186.758,100
239,F,220.487,100
240,F,167.481,100
241,F,181.418,100
242,F,240.995,100
243,F,201.659,100
244,F,218.916,100
245,F,190.834,100
246,F,191.707,100
247,F,201.898,100
248,F,244.933,100
1,A,301.572,1000
2,A,353.593,1000
3,A,337.59,1000
4,A,353.002,1000
5,A,374.266,1000
6,A,321.528,1000
7,A,350.325,1000
8,A,312.903,1000
9,A,296.322,1000
10,A,328.573,1000
11,A,374.207,1000
12,A,309.491,1000
13,A,354.585,1000
14,A,341.565,1000
15,A,358.008,1000
16,A,378.353,1000
17,A,298.796,1000
18,A,354.706,1000
19,A,337.922,1000
20,A,289.381,1000
21,A,377.707,1000
22,A,367.864,1000
23,A,361.138,1000
24,A,343.315,1000
25,A,362.663,1000
26,A,361.262,1000
27,A,370.234,1000
28,A,294.649,1000
29,A,279.971,1000
30,A,332.766,1000
31,A,279.765,1000
32,A,375.015,1000
33,A,303.12,1000
34,A,341.026,1000
35,A,310.039,1000
36,A,328.505,1000
37,A,309.687,1000
38,A,338.606,1000
39,A,288.784,1000
40,A,280.293,1000
41,A,286.563,1000
42,A,279.295,1000
43,A,290.199,1000
44,A,312.383,1000
45,A,320.237,1000
46,A,279.048,1000
47,A,330.448,1000
48,A,362.153,1000
49,A,323.283,1000
50,A,325.463,1000
51,A,315.077,1000
52,A,318.345,1000
53,A,315.502,1000
54,A,284.124,1000
55,A,303.005,1000
56,A,344.247,1000
57,A,373.992,1000
58,A,300.08,1000
59,A,331.604,1000
60,A,311.671,1000
61,A,337.849,1000
62,A,320.544,1000
63,A,353.837,1000
64,A,296.271,1000
65,A,304.044,1000
66,A,306.916,1000
67,A,344.827,1000
68,A,356.043,1000
69,A,371.341,1000
70,A,327.531,1000
71,A,326.88,1000
72,A,294.299,1000
73,A,288.19,1000
74,A,315.096,1000
75,A,361.965,1000
76,A,293.047,1000
77,A,295.73,1000
78,A,325.687,1000
79,A,294.785,1000
80,A,290.634,1000
81,A,286.087,1000
82,A,326.07,1000
83,A,296.581,1000
84,A,370.174,1000
85,A,318.774,1000
86,A,361.217,1000
87,A,323.985,1000
88,A,378.549,1000
89,A,292.051,1000
90,A,299.122,1000
91,A,374.444,1000
92,A,318.937,1000
93,A,326.86,1000
94,A,354.064,1000
95,A,318.728,1000
96,A,326.797,1000
97,A,312.31,1000
98,A,298.797,1000
99,A,340.852,1000
100,A,356.475,1000
101,A,305.996,1000
102,A,361.851,1000
103,A,280.469,1000
104,A,314.168,1000
105,A,371.605,1000
106,A,289.339,1000
107,A,362.203,1000
108,A,359.965,1000
109,A,300.061,1000
110,A,280.684,1000
111,A,289.613,1000
112,A,374.066,1000
113,A,293.85,1000
114,A,299.95,1000
115,A,301.639,1000
116,A,296.862,1000
117,A,348.506,1000
118,A,344.487,1000
119,A,352.303,1000
120,A,352.349,1000
121,A,279.625,1000
122,A,319.224,1000
123,A,357.021,1000
124,A,332.54,1000
125,A,279.145,1000
126,A,370.015,1000
127,A,371.977,1000
128,A,299.51,1000
129,A,337.063,1000
130,A,292.613,1000
131,A,330.096,1000
132,A,349.4,1000
133,A,306.814,1000
134,A,332.47,1000
135,A,331.134,1000
136,A,342.523,1000
137,A,305.532,1000
138,A,284.072,1000
139,A,286.288,1000
140,A,329.232,1000
141,A,289.907,1000
142,A,341.283,1000
143,A,301.563,1000
144,A,358.305,1000
145,A,297.06,1000
146,A,316.963,1000
147,A,299.505,1000
148,A,361.824,1000
149,A,303.329,1000
150,A,284.271,1000
151,A,297.108,1000
152,A,281.751,1000
153,A,347.635,1000
154,A,304.574,1000
155,A,301.486,1000
156,A,362.301,1000
157,A,360.573,1000
158,A,374.482,1000
159,A,369.234,1000
160,A,341.422,1000
161,A,359.573,1000
162,A,374.951,1000
163,A,328.768,1000
164,A,303.328,1000
165,A,315.477,1000
166,A,288.36,1000
167,A,282.341,1000
168,A,300.717,1000
169,A,346.709,1000
170,A,286.438,1000
171,A,351.076,1000
172,A,280.33,1000
173,A,339.228,1000
174,A,321.122,1000
175,A,292.736,1000
176,A,288.408,1000
177,A,281.852,1000
178,A,342.452,1000
179,A,302.455,1000
180,A,297.127,1000
181,A,316.161,1000
182,A,307.897,1000
183,A,294.102,1000
184,A,306.93,1000
185,A,325.923,1000
186,A,369.816,1000
187,A,373.614,1000
188,A,340.766,1000
189,A,329.148,1000
190,A,345.849,1000
191,A,366.18,1000
192,A,374.842,1000
193,A,367.763,1000
194,A,280.816,1000
195,A,305.61,1000
196,A,356.664,1000
197,A,289.417,1000
198,A,301.002,1000
199,A,344.363,1000
200,A,362.421,1000
201,A,365.783,1000
202,A,366.836,1000
203,A,319.127,1000
204,A,364.651,1000
205,A,289.282,1000
206,A,356.229,1000
207,A,362.811,1000
208,A,375.455,1000
209,A,324.991,1000
210,A,279.007,1000
211,A,327.895,1000
212,A,346.888,1000
213,A,370.755,1000
214,A,303.145,1000
215,A,323.771,1000
216,A,295.141,1000
217,A,374.458,1000
218,A,343.344,1000
219,A,279.797,1000
220,A,325.196,1000
221,A,289.308,1000
222,A,330.715,1000
223,A,358.329,1000
224,A,288.022,1000
225,A,373.076,1000
226,A,327.265,1000
227,A,358.061,1000
228,A,314.179,1000
229,A,366.522,1000
230,A,371.759,1000
231,A,372.198,1000
232,A,302.029,1000
233,A,378.415,1000
234,A,300.881,1000
235,A,319.768,1000
236,A,312.251,1000
237,A,302.354,1000
238,A,341.824,1000
239,A,289.19,1000
240,A,296.803,1000
241,A,288.339,1000
242,A,293.997,1000
243,A,331.979,1000
244,A,335.302,1000
245,A,337.047,1000
246,A,288.896,1000
247,A,346.848,1000
248,A,287.161,1000
249,A,316.162,1000
0,B,299.714,1000
1,B,333.219,1000
2,B,341.449,1000
3,B,284.269,1000
4,B,332.184,1000
5,B,303.463,1000
6,B,319.224,1000
7,B,357.713,1000
8,B,295.371,1000
9,B,294.705,1000
10,B,317.607,1000
11,B,342.052,1000
12,B,297.763,1000
13,B,343.356,1000
14,B,321.969,1000
15,B,345.485,1000
16,B,371.008,1000
17,B,335.088,1000
18,B,346.697,1000
19,B,300.567,1000
20,B,295.297,1000
21,B,286.784,1000
22,B,294.114,1000
23,B,329.302,1000
24,B,287.636,1000
25,B,345.603,1000
26,B,299.722,1000
27,B,369.772,1000
28,B,288.18,1000
29,B,305.364,1000
30,B,347.839,1000
31,B,364.78,1000
32,B,326.773,1000
33,B,363.411,1000
34,B,338.491,1000
35,B,337.5,1000
36,B,360.283,1000
37,B,305.572,1000
38,B,320.778,1000
39,B,356.304,1000
40,B,365.935,1000
41,B,348.952,1000
42,B,344.002,1000
43,B,330.76,1000
44,B,308.627,1000
45,B,312.356,1000
46,B,339.042,1000
47,B,324.869,1000
48,B,377.709,1000
49,B,290.73,1000
50,B,294.231,1000
51,B,353.089,1000
52,B,354.569,1000
53,B,312.812,1000
54,B,344.888,1000
55,B,373.183,1000
56,B,345.233,1000
57,B,333.998,1000
58,B,324.874,1000
59,B,319.52,1000
60,B,286.845,1000
61,B,339.808,1000
62,B,334.968,1000
63,B,321.434,1000
64,B,345.675,1000
65,B,338.595,1000
66,B,349.234,1000
67,B,348.694,1000
68,B,329.617,1000
69,B,293.424,1000
70,B,347.02,1000
71,B,375.639,1000
72,B,346.139,1000
73,B,295.241,1000
74,B,296.712,1000
75,B,293.511,1000
76,B,370.234,1000
77,B,324.471,1000
78,B,378.99,1000
79,B,291.777,1000
80,B,355.567,1000
81,B,345.958,1000
82,B,291.481,1000
83,B,378.358,1000
84,B,353.546,1000
85,B,319.951,1000
86,B,320.511,1000
87,B,356.058,1000
88,B,291.864,1000
89,B,299.748,1000
90,B,313.106,1000
91,B,365.436,1000
92,B,342.637,1000
93,B,349.456,1000
94,B,294.112,1000
95,B,372.571,1000
96,B,279.172,1000
97,B,330.06,1000
98,B,321.79,1000
99,B,298.053,1000
100,B,335.222,1000
101,B,349.949,1000
102,B,335.202,1000
103,B,317.303,1000
104,B,284.773,1000
105,B,302.474,1000
106,B,360.072,1000
107,B,356.988,1000
108,B,288.921,1000
109,B,349.809,1000
110,B,368.45,1000
111,B,354.418,1000
112,B,316.164,1000
113,B,343.194,1000
114,B,339.446,1000
115,B,344.033,1000
116,B,352.659,1000
117,B,336.891,1000
118,B,332.382,1000
119,B,292.847,1000
120,B,343.945,1000
121,B,376.641,1000
122,B,326.743,1000
123,B,372.824,1000
124,B,289.612,1000
125,B,326.263,1000
126,B,378.886,1000
127,B,324.391,1000
128,B,319.258,1000
129,B,339.003,1000
130,B,351.043,1000
131,B,305.499,1000
132,B,374.642,1000
133,B,374.683,1000
134,B,363.134,1000
135,B,279.341,1000
136,B,339.616,1000
137,B,310.624,1000
138,B,327.225,1000
139,B,374.217,1000
140,B,298.951,1000
141,B,314.533,1000
142,B,369.13,1000
143,B,313.071,1000
144,B,363.686,1000
145,B,363.048,1000
146,B,310.873,1000
147,B,304.108,1000
148,B,340.618,1000
149,B,283.452,1000
150,B,297.52,1000
151,B,345.195,1000
152,B,368.09,1000
153,B,365.785,1000
154,B,328.425,1000
155,B,328.23,1000
156,B,376.413,1000
157,B,284.733,1000
158,B,337.889,1000
159,B,330.941,1000
160,B,371.713,1000
161,B,368.931,1000
162,B,355.046,1000
163,B,336.719,1000
164,B,297.859,1000
165,B,286.846,1000
166,B,347.232,1000
167,B,316.154,1000
168,B,338.496,1000
169,B,364.743,1000
170,B,343.588,1000
171,B,348.513,1000
172,B,362.338,1000
173,B,300.709,1000
174,B,332.359,1000
175,B,347.247,1000
176,B,345.341,1000
177,B,365.995,1000
178,B,307.353,1000
179,B,349.775,1000
180,B,345.996,1000
181,B,378.735,1000
182,B,312.908,1000
183,B,367.484,1000
184,B,309.179,1000
185,B,344.653,1000
186,B,343.659,1000
187,B,344.108,1000
188,B,295.415,1000
189,B,360.354,1000
190,B,331.745,1000
191,B,300.203,1000
192,B,292.664,1000
193,B,334.418,1000
194,B,374.245,1000
195,B,354.033,1000
196,B,317.906,1000
197,B,285.655,1000
198,B,301.088,1000
199,B,306.529,1000
200,B,337.981,1000
201,B,330.156,1000
202,B,320.425,1000
203,B,315.954,1000
204,B,371.745,1000
205,B,377.008,1000
206,B,285.473,1000
207,B,354.398,1000
208,B,353.816,1000
209,B,366.09,1000
210,B,327.994,1000
211,B,291.583,1000
212,B,324.441,1000
213,B,327.358,1000
214,B,372.237,1000
215,B,296.859,1000
216,B,308.209,1000
217,B,350.392,1000
218,B,363.866,1000
219,B,337.701,1000
220,B,375.738,1000
221,B,376.667,1000
222,B,307.383,1000
223,B,341.873,1000
224,B,356.59,1000
225,B,305.816,1000
226,B,306.282,1000
227,B,318.28,1000
228,B,339.218,1000
229,B,347.684,1000
230,B,282.64,1000
231,B,327.936,1000
232,B,297.073,1000
233,B,286.474,1000
234,B,281.023,1000
235,B,288.815,1000
236,B,360.602,1000
237,B,366.83,1000
238,B,346.889,1000
239,B,350.952,1000
240,B,323.777,1000
241,B,364.514,1000
242,B,364.569,1000
243,B,334.01,1000
244,B,368.063,1000
245,B,329.719,1000
246,B,306.836,1000
247,B,284.727,1000
248,B,300.173,1000
249,B,374.18,1000
0,C,341.612,1000
1,C,344.808,1000
2,C,336.504,1000
3,C,361.415,1000
4,C,285.893,1000
5,C,369.785,1000
6,C,313.081,1000
7,C,305.484,1000
8,C,345.21,1000
9,C,355.735,1000
10,C,329.159,1000
11,C,280.142,1000
12,C,343.938,1000
13,C,371.525,1000
14,C,341.402,1000
15,C,281.59,1000
16,C,309.657,1000
17,C,310.928,1000
18,C,359.708,1000
19,C,317.518,1000
20,C,353.008,1000
21,C,296.04,1000
22,C,280.967,1000
23,C,300.062,1000
24,C,347.038,1000
25,C,365.608,1000
26,C,356.636,1000
27,C,282.189,1000
28,C,309.724,1000
29,C,354.497,1000
30,C,319.269,1000
31,C,376.582,1000
32,C,373.703,1000
33,C,370.927,1000
34,C,339.64,1000
35,C,322.077,1000
36,C,285.841,1000
37,C,356.717,1000
38,C,366.941,1000
39,C,317.032,1000
40,C,303.852,1000
41,C,352.018,1000
42,C,307.187,1000
43,C,365.301,1000
44,C,307.59,1000
45,C,290.291,1000
46,C,339.931,1000
47,C,308.995,1000
48,C,326.967,1000
49,C,355.197,1000
50,C,376.456,1000
51,C,357.115,1000
52,C,314.416,1000
53,C,296.168,1000
54,C,280.607,1000
55,C,301.749,1000
56,C,296.537,1000
57,C,351.769,1000
58,C,311.865,1000
59,C,290.104,1000
60,C,280.243,1000
61,C,364.896,1000
62,C,354.935,1000
63,C,293.404,1000
64,C,378.142,1000
65,C,356.931,1000
66,C,350.718,1000
67,C,304.974,1000
68,C,308.413,1000
69,C,345.05,1000
70,C,346.357,1000
71,C,334.726,1000
72,C,311.404,1000
73,C,362.68,1000
74,C,316.498,1000
75,C,345.833,1000
76,C,344.495,1000
77,C,282.206,1000
78,C,366.302,1000
79,C,308.834,1000
80,C,322.132,1000
81,C,327.605,1000
82,C,324.04,1000
83,C,320.967,1000
84,C,330.799,1000
85,C,363.336,1000
86,C,312.378,1000
87,C,322.66,1000
88,C,325.976,1000
89,C,366.725,1000
90,C,303.418,1000
91,C,364.506,1000
92,C,349.405,1000
93,C,299.171,1000
94,C,370.027,1000
95,C,365.674,1000
96,C,279.384,1000
97,C,324.023,1000
98,C,301.231,1000
99,C,371.46,1000
100,C,354.036,1000
101,C,329.179,1000
102,C,378.115,1000
103,C,327.238,1000
104,C,308.88,1000
105,C,300.924,1000
106,C,326.414,1000
107,C,330.909,1000
108,C,282.71,1000
109,C,289.625,1000
110,C,318.304,1000
111,C,309.27,1000
112,C,290.439,1000
113,C,326.026,1000
114,C,340.928,1000
115,C,340.224,1000
116,C,334.228,1000
117,C,365.587,1000
118,C,299.794,1000
119,C,305.266,1000
120,C,331.074,1000
121,C,374.651,1000
122,C,338.855,1000
123,C,294.985,1000
124,C,338.503,1000
125,C,313.186,1000
126,C,372.407,1000
127,C,310.069,1000
128,C,331.383,1000
129,C,348.842,1000
130,C,350.999,1000
131,C,310.966,1000
132,C,309.874,1000
133,C,319.468,1000
134,C,298.772,1000
135,C,355.853,1000
136,C,334.286,1000
137,C,307.952,1000
138,C,343.358,1000
139,C,333.325,1000
140,C,376.046,1000
141,C,336.102,1000
142,C,357.415,1000
143,C,354.55,1000
144,C,365.996,1000
145,C,348.894,1000
146,C,347.829,1000
147,C,324.413,1000
148,C,328.651,1000
149,C,366.846,1000
150,C,344.501,1000
151,C,331.785,1000
152,C,369.147,1000
153,C,366.972,1000
154,C,314.127,1000
155,C,288.018,1000
156,C,293.778,1000
157,C,306.291,1000
158,C,358.077,1000
159,C,339.356,1000
160,C,338.133,1000
161,C,378.76,1000
162,C,345.416,1000
163,C,290.366,1000
164,C,318.382,1000
165,C,346.719,1000
166,C,289.989,1000
167,C,315.019,1000
168,C,323.784,1000
169,C,305.728,1000
170,C,370.77,1000
171,C,377.516,1000
172,C,284.969,1000
173,C,317.819,1000
174,C,322.043,1000
175,C,374.974,1000
176,C,340.483,1000
177,C,310.432,1000
178,C,361.599,1000
179,C,361.079,1000
180,C,295.315,1000
181,C,300.468,1000
182,C,308.155,1000
183,C,312.731,1000
184,C,320.332,1000
185,C,305.852,1000
186,C,285.951,1000
187,C,374.431,1000
188,C,367,1000
189,C,339.638,1000
190,C,368.154,1000
191,C,304.826,1000
192,C,339.2,1000
193,C,369.85,1000
194,C,284.127,1000
195,C,367.918,1000
196,C,356.187,1000
197,C,279.553,1000
198,C,366.48,1000
199,C,331.658,1000
200,C,355.087,1000
201,C,344.289,1000
202,C,282.78,1000
203,C,343.493,1000
204,C,308.338,1000
205,C,378.499,1000
206,C,299.081,1000
207,C,329.661,1000
208,C,319.28,1000
209,C,297.483,1000
210,C,365.592,1000
211,C,343.17,1000
212,C,323.725,1000
213,C,290.544,1000
214,C,347.35,1000
215,C,368.152,1000
216,C,333.04,1000
217,C,338.794,1000
218,C,294.518,1000
219,C,364.87,1000
220,C,280.607,1000
221,C,294.679,1000
222,C,310.023,1000
223,C,358.816,1000
224,C,377.044,1000
225,C,364.662,1000
226,C,328.394,1000
227,C,373.033,1000
228,C,330.82,1000
229,C,310.688,1000
230,C,305.045,1000
231,C,361.454,1000
232,C,302.09,1000
233,C,289.17,1000
234,C,301.062,1000
235,C,318.285,1000
236,C,328.643,1000
237,C,354.87,1000
238,C,348.621,1000
239,C,361.464,1000
240,C,340.701,1000
241,C,352.224,1000
242,C,331.091,1000
243,C,352.753,1000
244,C,340.392,1000
245,C,325.113,1000
246,C,311.802,1000
247,C,305.705,1000
248,C,350.635,1000
249,C,334.326,1000
0,D,373.99,1000
1,D,283.63,1000
2,D,293.396,1000
3,D,286.012,1000
4,D,285.951,1000
5,D,354.872,1000
6,D,298.815,1000
7,D,315.707,1000
8,D,308.398,1000
9,D,349.024,1000
10,D,336.863,1000
11,D,315.437,1000
12,D,341.805,1000
13,D,311.049,1000
14,D,341.001,1000
15,D,281.786,1000
16,D,358.714,1000
17,D,355.617,1000
18,D,297.645,1000
19,D,344.509,1000
20,D,294.447,1000
21,D,333.704,1000
22,D,360.119,1000
23,D,298.004,1000
24,D,350.492,1000
25,D,352.234,1000
26,D,322.061,1000
27,D,312.267,1000
28,D,321.82,1000
29,D,335.918,1000
30,D,376.961,1000
31,D,302.521,1000
32,D,347.922,1000
33,D,331.621,1000
34,D,325.716,1000
35,D,338.116,1000
36,D,279.229,1000
37,D,366.122,1000
38,D,310.758,1000
39,D,313.583,1000
40,D,309.875,1000
41,D,372.899,1000
42,D,282.989,1000
43,D,365.67,1000
44,D,328.352,1000
45,D,320.589,1000
46,D,323.757,1000
47,D,344.293,1000
48,D,294.068,1000
49,D,302.198,1000
50,D,304.648,1000
51,D,376.63,1000
52,D,323.368,1000
53,D,310.83,1000
54,D,323.928,1000
55,D,309.606,1000
56,D,305.985,1000
57,D,281.981,1000
58,D,361.296,1000
59,D,283.964,1000
60,D,371.362,1000
61,D,301.933,1000
62,D,313.646,1000
63,D,282.324,1000
64,D,314.322,1000
65,D,294.139,1000
66,D,286.34,1000
67,D,369.386,1000
68,D,319.475,1000
69,D,320.422,1000
70,D,370.344,1000
71,D,354.131,1000
72,D,294.835,1000
73,D,294.857,1000
74,D,368.902,1000
75,D,298.983,1000
76,D,373.782,1000
77,D,295.557,1000
78,D,299.079,1000
79,D,354.583,1000
80,D,320.059,1000
81,D,323.124,1000
82,D,314.907,1000
83,D,377.798,1000
84,D,291.98,1000
85,D,285.394,1000
86,D,358.867,1000
87,D,284.74,1000
88,D,364.307,1000
89,D,343.183,1000
90,D,350.935,1000
91,D,378.186,1000
92,D,352.193,1000
93,D,337.324,1000
94,D,305.289,1000
95,D,371.533,1000
96,D,328.342,1000
97,D,334.802,1000
98,D,364.457,1000
99,D,327.98,1000
100,D,334.469,1000
101,D,370.06,1000
102,D,368.012,1000
103,D,357.093,1000
104,D,334.019,1000
105,D,363.772,1000
106,D,320.276,1000
107,D,334.354,1000
108,D,353.115,1000
109,D,363.577,1000
110,D,280.349,1000
111,D,305.802,1000
112,D,368.242,1000
113,D,319.937,1000
114,D,328.086,1000
115,D,348.089,1000
116,D,368.741,1000
117,D,347.574,1000
118,D,298.041,1000
119,D,372.774,1000
120,D,311.56,1000
121,D,304.237,1000
122,D,348.113,1000
123,D,279.168,1000
124,D,303.697,1000
125,D,373.139,1000
126,D,363.546,1000
